date,GHI,WS10M,WS50M,T2M,RH2M
2010-11-28,5.3873,3.16,5.31,24.01,75.68
2010-11-29,5.2481,1.82,2.82,24.93,81.37
2010-11-30,5.1967,2.23,3.55,25.1,77.7
2010-12-01,5.2966,2.76,4.65,24.23,75.76
2010-12-02,5.2313,2.0,3.4,24.0,67.78
2010-12-03,5.6134,1.5,2.13,24.43,63.62
2010-12-04,5.5022,1.76,2.49,24.18,65.18
2010-12-05,4.843,1.74,2.79,24.8,68.41
2010-12-06,5.1926,1.84,2.74,25.13,69.51
2010-12-07,5.2037,1.35,1.95,25.5,72.2
2010-12-08,4.3349,1.29,2.0,24.94,83.57
2010-12-09,4.2156,1.09,1.52,25.57,80.29
2010-12-10,3.4109,2.23,3.51,24.88,79.38
2010-12-11,3.8342,1.78,2.72,24.43,70.62
2010-12-12,5.0774,1.71,2.58,23.87,72.89
2010-12-13,4.847,1.61,2.59,23.69,71.79
2010-12-14,4.5533,1.45,1.99,25.27,78.1
2010-12-15,2.8327,1.99,3.28,23.89,78.05
2010-12-16,3.5726,1.93,3.27,23.5,77.05
2010-12-17,4.9879,2.05,3.3,24.53,68.55
2010-12-18,5.3066,2.07,3.27,24.78,72.53
2010-12-19,3.5182,2.23,3.58,25.39,74.57
2010-12-20,4.3411,1.89,2.85,25.62,79.75
2010-12-21,5.0933,1.29,1.87,24.52,79.42
2010-12-22,4.5905,1.31,2.05,25.02,77.01
2010-12-23,5.0366,1.12,1.54,25.32,81.08
2010-12-24,5.1583,1.2,1.74,25.0,73.2
2010-12-25,4.7671,1.72,2.67,24.65,73.25
2010-12-26,4.3637,1.17,1.63,24.21,85.63
2010-12-27,4.3589,0.92,1.26,25.09,79.05
2010-12-28,5.3628,2.11,3.07,24.88,75.55
2010-12-29,3.8302,2.09,3.18,23.63,71.58
2010-12-30,1.5823,3.31,6.14,21.34,76.75
2010-12-31,4.3267,4.06,6.47,20.46,77.73
2011-01-01,5.7434,3.41,5.55,21.8,66.56
2011-01-02,5.5939,2.41,4.02,21.74,66.46
2011-01-03,5.4936,3.04,5.23,21.68,66.66
2011-01-04,5.2678,2.76,4.58,22.46,65.96
2011-01-05,5.0695,2.43,3.66,23.3,65.49
2011-01-06,5.2445,2.23,3.4,23.45,64.51
2011-01-07,5.0566,2.45,3.79,23.85,65.92
2011-01-08,5.4749,3.49,5.51,23.83,66.79
2011-01-09,4.3606,2.53,4.39,23.13,68.22
2011-01-10,5.173,3.44,5.82,21.99,62.93
2011-01-11,5.3004,3.28,5.36,22.6,63.43
2011-01-12,5.0033,3.14,5.03,22.16,61.78
2011-01-13,5.2934,2.53,4.09,22.61,61.07
2011-01-14,5.0342,2.28,3.66,23.26,58.58
2011-01-15,3.799,2.08,3.1,23.92,58.42
2011-01-16,4.4369,3.14,4.79,24.46,59.11
2011-01-17,4.3939,3.1,5.15,23.42,61.71
2011-01-18,5.3381,3.6,6.03,22.81,56.86
2011-01-19,5.2618,1.51,2.33,23.86,62.68
2011-01-20,5.1814,1.27,2.03,24.9,67.26
2011-01-21,5.2735,1.62,2.54,25.33,80.71
2011-01-22,5.0904,1.57,2.53,25.53,79.68
2011-01-23,5.3414,1.8,3.04,24.7,81.43
2011-01-24,4.8029,2.51,4.04,24.01,85.33
2011-01-25,4.901,1.81,2.95,25.62,70.35
2011-01-26,5.4523,1.65,2.6,25.88,73.93
2011-01-27,5.1634,1.35,2.1,24.51,78.78
2011-01-28,5.2318,1.82,2.85,26.14,71.18
2011-01-29,4.0937,1.55,2.43,26.42,77.18
2011-01-30,4.8859,1.79,3.02,26.14,80.09
2011-01-31,5.1614,1.77,2.9,26.08,77.67
2011-02-01,5.4089,2.17,3.42,26.06,77.04
2011-02-02,5.1874,1.78,2.73,26.99,73.39
2011-02-03,4.878,2.57,3.78,27.21,67.94
2011-02-04,5.9645,4.59,6.77,26.75,59.92
2011-02-05,5.6093,4.55,6.65,25.51,53.07
2011-02-06,5.8176,3.83,5.71,25.54,53.72
2011-02-07,6.0888,3.58,5.69,25.19,48.18
2011-02-08,6.0605,3.06,4.73,26.51,47.35
2011-02-09,5.5963,1.78,2.79,26.67,69.07
2011-02-10,5.3467,2.23,3.45,26.9,71.29
2011-02-11,5.6774,1.84,2.81,27.27,65.47
2011-02-12,5.2404,2.47,3.63,27.17,54.11
2011-02-13,6.0518,2.98,4.41,26.96,49.66
2011-02-14,5.8814,3.04,4.45,26.22,52.88
2011-02-15,5.9035,3.9,6.02,26.08,45.11
2011-02-16,6.1356,2.67,3.97,26.81,46.08
2011-02-17,6.2503,2.24,3.38,27.2,54.77
2011-02-18,5.1562,1.64,2.53,27.47,57.05
2011-02-19,5.509,2.05,3.21,27.58,62.59
2011-02-20,6.5834,3.32,4.85,28.19,50.06
2011-02-21,6.3485,2.5,3.77,28.24,54.28
2011-02-22,5.4293,2.0,3.16,28.07,66.17
2011-02-23,5.8423,2.1,3.19,28.78,60.8
2011-02-24,6.0818,2.04,3.08,29.05,59.26
2011-02-25,6.4726,2.11,3.24,29.04,60.86
2011-02-26,6.4795,2.43,3.64,28.53,58.26
2011-02-27,6.7346,1.64,2.57,28.33,62.51
2011-02-28,6.4891,2.2,3.36,28.31,62.34
2011-03-01,5.4773,1.97,3.1,28.58,62.57
2011-03-02,6.3773,2.07,3.13,28.65,63.8
2011-03-03,6.2369,2.18,3.16,28.33,64.17
2011-03-04,6.3763,1.53,2.56,28.61,61.89
2011-03-05,6.1529,1.81,2.77,29.39,63.78
2011-03-06,5.5229,1.76,2.65,28.89,66.68
2011-03-07,4.3121,2.07,3.21,29.79,60.52
2011-03-08,6.5458,2.8,3.9,29.89,59.49
2011-03-09,6.2904,2.94,3.98,30.0,59.2
2011-03-10,3.6713,2.6,3.73,29.74,56.72
2011-03-11,5.8018,1.85,2.79,30.75,58.34
2011-03-12,5.9045,2.45,3.34,29.98,59.17
2011-03-13,6.3792,2.74,3.61,29.22,60.74
2011-03-14,6.0034,2.42,3.18,29.38,57.93
2011-03-15,4.0572,2.95,3.83,27.86,54.59
2011-03-16,5.6611,2.18,3.12,29.86,52.91
2011-03-17,6.1135,2.73,3.55,29.39,56.39
2011-03-18,4.8893,4.25,5.35,28.45,60.66
2011-03-19,6.2347,3.36,4.46,28.44,56.01
2011-03-20,5.4698,3.1,4.03,27.93,64.29
2011-03-21,5.7684,2.46,3.48,29.66,59.75
2011-03-22,5.9045,2.06,3.18,29.62,58.86
2011-03-23,5.101,2.57,3.65,29.98,61.35
2011-03-24,6.1385,2.27,3.25,31.09,56.88
2011-03-25,6.0343,2.65,3.41,31.08,54.89
2011-03-26,5.3232,2.47,3.15,30.5,57.54
2011-03-27,4.5924,2.08,2.75,28.95,64.12
2011-03-28,6.1706,2.37,3.47,29.13,62.15
2011-03-29,5.8027,1.94,2.9,29.84,62.02
2011-03-30,5.1082,2.08,3.05,28.4,65.0
2011-03-31,5.1809,1.7,2.54,30.24,55.1
2011-04-01,5.1811,2.94,3.99,29.45,58.03
2011-04-02,6.5122,1.86,2.77,30.15,55.62
2011-04-03,5.9436,2.59,3.59,29.93,52.53
2011-04-04,5.274,3.0,3.93,28.13,63.59
2011-04-05,4.8192,2.54,3.42,29.9,58.13
2011-04-06,5.1722,1.82,2.76,29.57,57.39
2011-04-07,6.4891,2.2,3.3,30.61,52.67
2011-04-08,6.6168,3.08,4.64,31.51,46.53
2011-04-09,5.6203,2.51,3.61,31.55,50.95
2011-04-10,4.554,3.05,3.7,30.94,57.33
2011-04-11,4.903,3.11,3.85,31.16,54.87
2011-04-12,5.7962,3.07,3.94,30.86,54.36
2011-04-13,4.3714,3.02,4.2,28.84,58.17
2011-04-14,6.6086,2.24,3.35,31.59,46.71
2011-04-15,6.4094,3.41,4.22,30.66,55.79
2011-04-16,6.3526,3.8,4.68,30.48,54.62
2011-04-17,6.0905,3.48,4.33,30.35,51.66
2011-04-18,5.526,3.33,4.07,29.92,55.17
2011-04-19,5.7958,2.91,3.76,29.1,62.99
2011-04-20,4.1698,2.47,3.22,27.82,69.79
2011-04-21,5.9278,2.77,3.68,29.77,59.83
2011-04-22,4.9164,3.3,4.11,28.69,62.48
2011-04-23,5.9117,2.74,3.69,28.21,65.82
2011-04-24,4.4182,2.23,2.92,28.87,63.36
2011-04-25,6.1157,2.49,3.47,29.4,62.79
2011-04-26,5.6369,2.57,3.63,27.23,71.9
2011-04-27,5.9278,1.57,2.67,26.9,71.61
2011-04-28,6.6646,2.3,3.08,29.44,62.41
2011-04-29,5.7036,2.83,3.65,30.12,58.93
2011-04-30,6.1483,3.39,4.21,30.14,58.45
2011-05-01,5.8049,2.13,3.19,28.8,68.97
2011-05-02,5.0899,1.63,2.72,27.73,78.47
2011-05-03,4.3594,1.56,2.58,27.03,82.28
2011-05-04,6.6631,1.8,2.9,28.97,72.62
2011-05-05,4.5835,2.16,3.4,28.06,81.78
2011-05-06,5.772,2.09,3.24,28.76,76.79
2011-05-07,5.2769,2.14,3.23,29.86,70.6
2011-05-08,5.4091,2.31,3.15,29.14,71.97
2011-05-09,3.9096,2.71,3.57,28.38,73.73
2011-05-10,5.3294,2.38,3.23,29.15,67.98
2011-05-11,5.2394,2.01,2.73,29.49,66.71
2011-05-12,5.022,2.6,3.32,28.56,71.02
2011-05-13,4.7052,2.1,2.95,27.04,76.46
2011-05-14,5.327,2.71,4.06,29.37,60.37
2011-05-15,4.2571,1.3,2.21,28.3,68.17
2011-05-16,3.5662,1.36,2.28,27.57,72.74
2011-05-17,4.3106,1.89,2.74,27.3,79.14
2011-05-18,4.4693,2.47,3.74,26.93,83.99
2011-05-19,5.0798,1.95,3.18,27.8,78.19
2011-05-20,5.4113,1.52,2.58,27.79,78.31
2011-05-21,4.4441,2.06,3.19,27.32,79.25
2011-05-22,5.6412,2.25,3.25,26.53,77.61
2011-05-23,4.8425,2.61,3.78,27.95,68.3
2011-05-24,5.077,2.19,2.96,28.47,68.76
2011-05-25,4.314,2.38,3.29,27.68,74.39
2011-05-26,5.2243,2.03,2.87,28.37,71.95
2011-05-27,4.811,2.85,3.72,27.8,74.88
2011-05-28,5.2447,2.49,3.21,28.0,73.91
2011-05-29,4.5262,2.19,3.04,27.96,73.6
2011-05-30,3.4301,2.26,3.12,27.2,75.72
2011-05-31,5.5709,1.87,2.58,28.64,67.42
2011-06-01,4.2144,2.01,2.93,29.04,66.79
2011-06-02,5.3138,2.17,3.26,27.76,74.38
2011-06-03,4.2103,2.86,3.9,26.84,78.54
2011-06-04,5.0489,2.55,3.73,27.14,74.71
2011-06-05,3.2693,2.14,3.14,26.82,73.43
2011-06-06,4.8518,1.53,1.95,27.95,70.4
2011-06-07,4.4227,3.69,4.73,26.69,72.82
2011-06-08,3.1308,1.91,2.56,26.87,71.03
2011-06-09,4.8809,1.95,2.92,28.13,66.24
2011-06-10,4.8763,1.63,2.5,27.86,67.72
2011-06-11,4.5442,2.52,3.42,27.3,75.61
2011-06-12,5.8798,2.45,3.45,28.26,69.43
2011-06-13,4.9042,2.6,3.7,28.72,65.2
2011-06-14,4.7909,2.71,3.57,29.16,65.2
2011-06-15,4.6922,2.08,2.71,29.87,62.99
2011-06-16,4.1386,2.19,2.68,29.2,67.19
2011-06-17,5.5985,3.28,4.29,27.24,72.09
2011-06-18,4.6786,2.42,3.21,28.54,65.56
2011-06-19,4.283,2.52,3.0,27.43,73.35
2011-06-20,4.1208,2.85,3.93,26.82,80.91
2011-06-21,3.9838,3.39,4.86,25.49,86.68
2011-06-22,5.2368,2.65,4.14,25.6,86.24
2011-06-23,3.9742,2.55,4.03,26.0,86.55
2011-06-24,3.8731,3.54,5.03,25.63,86.19
2011-06-25,4.4165,2.87,4.31,24.99,83.78
2011-06-26,5.1218,2.37,3.54,24.45,89.84
2011-06-27,5.0275,2.3,3.61,25.13,86.7
2011-06-28,4.0718,2.64,4.07,25.78,86.17
2011-06-29,4.1167,3.11,4.64,25.51,87.83
2011-06-30,3.9113,3.73,5.26,25.0,89.78
2011-07-01,4.398,4.32,6.4,23.67,93.7
2011-07-02,3.8105,1.66,2.82,24.09,87.69
2011-07-03,4.5118,1.7,2.74,25.72,85.31
2011-07-04,3.4378,3.0,4.61,24.44,94.4
2011-07-05,3.1558,3.73,5.49,24.45,87.55
2011-07-06,5.2836,1.83,2.99,25.5,84.25
2011-07-07,4.0932,1.93,3.23,25.19,88.97
2011-07-08,3.7498,3.39,4.95,24.86,88.63
2011-07-09,3.9341,3.28,5.11,24.48,90.44
2011-07-10,3.8064,3.74,5.59,24.72,89.87
2011-07-11,4.1616,3.21,4.98,24.31,90.76
2011-07-12,4.1107,2.41,3.83,24.11,90.43
2011-07-13,5.045,3.0,4.6,24.63,87.58
2011-07-14,3.9223,2.85,4.32,24.68,90.27
2011-07-15,3.8398,3.73,5.44,24.72,88.38
2011-07-16,4.3226,1.83,2.89,24.96,86.49
2011-07-17,4.1777,2.57,3.83,24.59,89.62
2011-07-18,3.2969,3.08,4.65,24.53,87.79
2011-07-19,3.3043,2.43,3.66,23.71,93.32
2011-07-20,5.0323,2.37,3.51,25.33,85.33
2011-07-21,5.0237,2.81,4.15,25.58,87.04
2011-07-22,4.0152,2.82,4.31,25.22,88.4
2011-07-23,3.2645,2.71,4.23,25.59,88.02
2011-07-24,3.7133,4.76,6.67,24.63,88.51
2011-07-25,3.775,3.95,5.65,23.93,88.02
2011-07-26,3.1594,3.67,5.32,23.62,88.65
2011-07-27,3.2294,4.94,6.97,22.76,92.53
2011-07-28,4.4813,3.39,4.97,24.25,87.07
2011-07-29,5.1372,2.2,3.42,25.4,85.41
2011-07-30,3.8724,2.93,4.37,24.25,89.12
2011-07-31,3.9221,3.76,5.52,24.3,86.12
2011-08-01,4.6087,1.78,2.97,25.54,80.19
2011-08-02,4.284,2.28,3.25,25.98,84.72
2011-08-03,1.548,4.74,6.62,24.53,90.66
2011-08-04,4.1321,3.92,5.67,24.98,88.92
2011-08-05,3.852,4.45,6.47,24.16,89.54
2011-08-06,3.2491,3.68,5.65,24.85,86.81
2011-08-07,3.8738,2.96,4.61,24.41,88.43
2011-08-08,3.787,3.53,5.24,24.63,88.31
2011-08-09,3.858,3.83,5.56,23.21,92.96
2011-08-10,3.985,3.06,4.45,24.09,90.94
2011-08-11,4.9738,2.79,4.34,25.76,83.27
2011-08-12,4.2598,3.69,5.3,25.09,87.19
2011-08-13,4.1798,3.8,5.59,24.48,88.78
2011-08-14,3.9454,3.62,5.44,24.44,89.86
2011-08-15,4.5218,2.73,4.19,24.15,89.26
2011-08-16,4.0135,2.98,4.5,24.71,87.49
2011-08-17,2.7058,4.4,6.47,23.92,92.89
2011-08-18,2.1271,5.01,7.14,23.61,91.99
2011-08-19,4.6493,3.79,5.73,23.98,87.26
2011-08-20,3.9912,2.58,4.12,23.86,86.87
2011-08-21,3.3859,3.72,5.52,23.94,89.24
2011-08-22,3.8213,3.96,5.91,24.63,87.99
2011-08-23,3.7495,3.92,5.73,24.92,86.6
2011-08-24,3.347,3.57,5.54,23.66,91.93
2011-08-25,4.609,3.17,4.86,24.35,88.71
2011-08-26,4.5538,2.67,4.27,24.68,87.29
2011-08-27,4.1287,3.74,5.5,24.23,92.48
2011-08-28,2.7494,3.91,5.93,24.1,94.65
2011-08-29,4.4275,2.87,4.27,23.5,91.11
2011-08-30,3.7186,2.03,2.92,24.32,89.15
2011-08-31,4.512,1.29,2.11,25.41,86.4
2011-09-01,4.3085,3.09,4.83,24.36,94.65
2011-09-02,5.2632,3.23,5.03,24.49,90.71
2011-09-03,4.4777,2.43,3.92,24.83,85.66
2011-09-04,4.5382,1.63,2.79,25.03,87.67
2011-09-05,4.7964,2.1,3.36,25.04,89.04
2011-09-06,4.699,1.7,2.83,24.84,89.84
2011-09-07,4.338,2.31,3.62,24.37,92.38
2011-09-08,4.637,3.08,4.62,24.63,90.99
2011-09-09,4.8679,4.02,5.76,25.43,87.86
2011-09-10,3.3907,1.84,2.96,25.47,88.04
2011-09-11,3.8306,1.91,2.99,24.46,92.75
2011-09-12,3.2441,1.88,3.25,24.66,89.75
2011-09-13,5.0827,2.73,4.44,24.8,90.5
2011-09-14,3.9763,3.02,4.82,23.89,93.96
2011-09-15,4.0051,3.36,4.95,23.92,91.13
2011-09-16,4.4962,2.76,4.55,23.56,93.41
2011-09-17,4.9596,2.51,3.99,24.44,88.87
2011-09-18,5.0813,3.28,5.09,24.01,94.85
2011-09-19,1.9126,3.4,5.37,24.12,94.01
2011-09-20,5.5524,1.99,3.01,24.68,87.68
2011-09-21,4.0135,1.56,2.35,26.13,83.74
2011-09-22,3.9799,2.19,3.26,26.03,86.77
2011-09-23,5.1398,2.82,4.36,25.26,88.48
2011-09-24,4.7486,2.1,3.35,25.49,87.51
2011-09-25,3.5825,1.95,3.12,26.2,85.4
2011-09-26,4.8218,2.78,4.28,25.4,90.49
2011-09-27,5.1566,1.83,2.94,25.24,87.33
2011-09-28,4.6519,2.26,3.8,24.8,91.89
2011-09-29,4.4894,1.12,2.04,24.79,88.59
2011-09-30,3.5237,1.75,3.06,24.35,90.96
2011-10-01,3.8167,2.16,3.42,24.52,89.17
2011-10-02,6.2892,0.85,1.32,25.42,86.4
2011-10-03,5.0566,2.88,4.44,25.77,87.16
2011-10-04,5.0844,1.48,2.3,26.69,83.42
2011-10-05,4.8593,1.17,1.72,27.26,81.64
2011-10-06,4.6944,1.28,2.11,26.92,84.38
2011-10-07,5.1367,1.23,1.94,26.85,84.05
2011-10-08,4.6471,2.28,3.57,25.8,89.49
2011-10-09,4.6284,1.15,1.85,25.28,89.46
2011-10-10,4.6046,2.05,3.49,25.93,86.71
2011-10-11,4.8098,2.45,3.93,25.79,86.2
2011-10-12,3.9413,1.81,2.89,25.44,88.57
2011-10-13,4.0634,1.55,2.65,25.56,87.77
2011-10-14,5.827,1.64,2.37,24.64,88.86
2011-10-15,4.5972,2.39,3.69,24.94,88.74
2011-10-16,5.1864,3.06,4.95,24.79,89.06
2011-10-17,4.0147,1.42,1.98,26.3,82.84
2011-10-18,4.3728,1.0,1.48,27.27,76.29
2011-10-19,5.9338,2.08,3.48,26.68,85.07
2011-10-20,4.8031,1.27,1.96,26.01,89.55
2011-10-21,4.6584,2.04,3.07,25.5,90.5
2011-10-22,4.7837,2.64,4.05,24.45,90.25
2011-10-23,5.9014,1.71,3.14,24.5,86.24
2011-10-24,5.3021,1.65,2.64,25.84,82.32
2011-10-25,5.0441,2.31,4.03,25.26,88.5
2011-10-26,4.1467,1.53,2.33,25.42,84.98
2011-10-27,5.598,1.76,2.66,25.19,85.16
2011-10-28,3.9204,2.07,3.32,25.49,82.03
2011-10-29,6.0226,2.15,3.38,25.63,82.54
2011-10-30,5.1197,1.77,2.84,25.05,85.7
2011-10-31,5.5682,1.29,2.13,24.69,89.26
2011-11-01,5.351,1.27,1.9,26.0,82.52
2011-11-02,5.2913,1.1,1.64,25.58,84.83
2011-11-03,5.3198,1.01,1.47,25.48,85.35
2011-11-04,5.1139,0.99,1.58,25.41,85.7
2011-11-05,5.112,1.53,2.41,26.09,81.11
2011-11-06,5.1269,1.48,2.27,25.44,82.57
2011-11-07,3.1118,1.21,1.82,26.12,82.88
2011-11-08,4.4746,1.62,2.4,26.07,85.57
2011-11-09,4.8948,1.6,2.38,26.19,83.98
2011-11-10,4.5048,1.32,1.99,26.01,86.95
2011-11-11,4.415,1.94,2.99,24.95,90.56
2011-11-12,4.807,1.4,2.28,25.54,85.24
2011-11-13,4.9682,1.78,2.89,25.97,83.24
2011-11-14,4.8595,1.11,1.61,26.84,78.32
2011-11-15,5.0095,1.47,2.54,26.49,77.26
2011-11-16,4.9658,0.84,1.25,26.86,72.53
2011-11-17,4.4969,1.1,1.8,26.1,74.49
2011-11-18,4.2132,1.24,2.08,26.31,81.18
2011-11-19,4.4054,0.91,1.46,26.12,80.6
2011-11-20,3.2611,1.14,1.9,24.97,86.67
2011-11-21,3.4634,1.71,2.93,24.66,87.39
2011-11-22,4.8516,1.67,2.82,25.8,79.03
2011-11-23,4.6375,1.22,1.78,24.89,86.11
2011-11-24,4.7174,1.04,1.55,25.54,82.19
2011-11-25,3.5081,1.3,1.93,25.43,83.37
2011-11-26,4.4486,1.07,1.77,26.0,81.31
2011-11-27,4.1484,1.42,2.36,25.08,84.43
2011-11-28,2.7113,1.14,1.76,24.3,86.08
2011-11-29,4.1748,1.77,2.73,25.97,73.3
2011-11-30,4.4782,1.36,1.99,26.55,77.06
2011-12-01,2.4367,1.42,2.14,26.88,72.22
2011-12-02,4.4258,1.5,2.3,25.49,62.09
2011-12-03,5.5399,1.85,2.87,24.58,55.79
2011-12-04,5.281,1.92,3.11,23.95,59.16
2011-12-05,5.6107,1.17,1.61,25.18,64.58
2011-12-06,4.9752,0.95,1.39,25.57,59.32
2011-12-07,4.5905,2.01,3.16,25.52,61.81
2011-12-08,4.835,2.67,4.81,24.66,57.37
2011-12-09,4.9709,3.06,4.93,24.61,54.1
2011-12-10,5.0626,1.62,2.51,25.75,51.06
2011-12-11,5.1211,1.1,1.73,26.23,57.32
2011-12-12,4.5749,1.86,3.07,25.49,63.4
2011-12-13,4.3738,3.43,5.47,24.17,48.63
2011-12-14,4.9546,2.49,3.9,24.3,46.71
2011-12-15,4.7782,1.66,2.73,24.27,50.37
2011-12-16,4.7194,2.93,4.8,24.22,48.16
2011-12-17,5.5258,2.62,4.18,24.77,44.86
2011-12-18,5.6556,1.55,2.39,25.16,47.74
2011-12-19,5.063,1.76,2.72,25.29,57.77
2011-12-20,5.4787,1.43,2.28,26.32,66.32
2011-12-21,5.0705,1.93,3.21,26.77,56.34
2011-12-22,4.6006,4.22,6.54,25.49,44.18
2011-12-23,5.6263,3.58,5.77,25.43,41.99
2011-12-24,5.8766,2.85,4.4,25.41,42.75
2011-12-25,5.6203,1.84,2.81,26.17,41.42
2011-12-26,5.2692,1.45,2.13,26.81,45.47
2011-12-27,5.2944,1.34,1.9,27.21,46.67
2011-12-28,4.5737,1.23,1.87,27.51,50.36
2011-12-29,3.4872,1.56,2.47,25.83,60.97
2011-12-30,4.4414,3.21,4.9,25.12,40.79
2011-12-31,5.1038,3.64,5.8,24.64,39.66
2012-01-01,5.447,4.06,5.94,24.65,37.15
2012-01-02,5.5037,3.39,5.03,25.52,38.76
2012-01-03,5.4089,3.72,5.69,25.5,40.32
2012-01-04,5.4216,2.54,3.71,26.03,40.18
2012-01-05,5.4852,3.12,4.84,26.33,41.35
2012-01-06,5.6333,2.14,3.17,26.8,42.24
2012-01-07,5.3568,2.06,3.34,26.27,49.79
2012-01-08,5.4931,1.86,3.14,27.19,39.16
2012-01-09,5.3333,1.55,2.43,26.94,55.09
2012-01-10,5.4576,1.77,2.85,26.94,46.85
2012-01-11,5.4022,2.77,4.06,27.84,48.22
2012-01-12,5.6071,2.41,3.68,26.96,38.01
2012-01-13,5.7528,3.55,5.45,26.08,35.19
2012-01-14,5.287,3.65,5.6,25.67,32.6
2012-01-15,5.4874,3.67,5.99,24.6,27.81
2012-01-16,5.1754,2.69,4.16,24.33,28.76
2012-01-17,5.2471,2.03,3.09,25.9,31.4
2012-01-18,5.3057,1.58,2.4,26.47,52.52
2012-01-19,5.7494,1.48,1.95,27.7,37.34
2012-01-20,5.3184,2.08,3.19,27.09,37.26
2012-01-21,5.2493,1.52,2.16,28.05,54.17
2012-01-22,5.1343,3.17,4.43,27.28,40.52
2012-01-23,5.3628,1.36,1.85,28.36,41.3
2012-01-24,5.334,1.93,2.68,29.35,43.48
2012-01-25,5.8493,2.17,3.15,28.87,39.14
2012-01-26,5.5781,1.94,2.74,29.35,43.64
2012-01-27,5.1391,1.43,2.35,29.31,55.9
2012-01-28,4.8554,2.04,2.93,29.76,55.07
2012-01-29,5.0215,2.68,3.62,28.03,60.02
2012-01-30,5.3611,2.0,3.08,28.63,56.16
2012-01-31,5.4132,1.87,2.92,28.49,54.39
2012-02-01,5.7055,1.94,3.02,28.44,55.87
2012-02-02,4.889,2.18,3.04,27.46,46.59
2012-02-03,5.7674,2.9,4.31,28.31,27.75
2012-02-04,5.107,1.59,2.24,29.03,38.92
2012-02-05,2.6249,2.74,4.62,27.2,47.57
2012-02-06,5.4622,6.99,9.62,26.43,31.86
2012-02-07,2.4864,3.98,5.36,23.78,44.34
2012-02-08,3.625,2.18,3.06,27.96,40.83
2012-02-09,4.4568,1.77,2.75,27.37,34.7
2012-02-10,4.6853,1.99,3.21,25.13,53.95
2012-02-11,4.6901,2.36,3.58,26.64,55.3
2012-02-12,4.2281,1.56,2.35,27.66,44.53
2012-02-13,5.0674,3.87,5.41,28.07,37.25
2012-02-14,5.1602,1.29,2.1,27.44,57.57
2012-02-15,5.3722,1.15,1.78,28.58,47.01
2012-02-16,5.8322,1.99,2.87,29.17,39.46
2012-02-17,5.7926,2.74,3.9,29.02,48.96
2012-02-18,6.0991,2.94,4.17,28.97,49.33
2012-02-19,6.2887,2.94,3.96,28.97,47.73
2012-02-20,6.5813,2.99,4.11,29.17,43.46
2012-02-21,6.2652,2.26,3.26,28.64,41.81
2012-02-22,5.9628,2.57,3.48,29.33,40.77
2012-02-23,5.9616,1.97,2.86,29.14,45.39
2012-02-24,4.4369,1.81,2.56,28.01,59.01
2012-02-25,6.1956,2.46,3.61,30.77,41.26
2012-02-26,6.6065,2.45,3.72,29.93,45.7
2012-02-27,6.1942,2.14,3.19,29.83,47.53
2012-02-28,5.5524,3.1,3.98,29.62,51.67
2012-02-29,5.4924,3.25,4.12,29.32,52.78
2012-03-01,5.7089,3.39,4.11,29.59,58.02
2012-03-02,4.7825,2.21,2.98,30.23,51.81
2012-03-03,5.9347,2.05,3.0,30.69,42.79
2012-03-04,6.2882,2.4,3.38,30.24,40.6
2012-03-05,6.1495,2.43,3.44,29.85,47.16
2012-03-06,5.1204,3.09,3.82,29.38,55.75
2012-03-07,5.0395,3.45,4.35,30.04,52.49
2012-03-08,5.8642,2.11,3.02,30.18,43.72
2012-03-09,5.7972,1.93,2.46,28.71,47.77
2012-03-10,5.8205,1.88,2.63,31.07,45.96
2012-03-11,4.614,1.42,2.13,31.17,45.63
2012-03-12,5.6506,1.71,2.51,31.1,43.86
2012-03-13,5.6426,1.9,2.93,31.0,39.52
2012-03-14,6.1675,2.09,3.12,31.22,41.64
2012-03-15,5.52,1.95,2.76,31.27,42.66
2012-03-16,6.4258,2.31,3.36,31.02,43.43
2012-03-17,6.4171,2.84,3.83,30.92,47.26
2012-03-18,6.1738,3.07,3.86,31.59,46.9
2012-03-19,5.9338,2.7,3.43,32.17,47.59
2012-03-20,5.724,2.17,2.82,31.45,51.89
2012-03-21,4.6853,2.78,3.47,32.02,49.14
2012-03-22,4.65,3.2,3.8,30.84,52.62
2012-03-23,5.413,2.9,3.68,31.35,47.2
2012-03-24,5.8493,3.12,4.0,30.83,47.25
2012-03-25,5.9522,3.67,4.46,30.59,50.12
2012-03-26,5.7422,3.97,4.75,29.32,52.58
2012-03-27,6.4644,2.56,3.19,29.5,49.74
2012-03-28,5.7581,2.18,2.99,31.02,41.79
2012-03-29,4.7004,4.56,6.77,30.95,36.45
2012-03-30,5.2418,2.45,3.33,31.77,39.47
2012-03-31,4.8034,3.83,4.64,30.5,55.48
2012-04-01,4.9174,3.27,3.93,29.45,59.41
2012-04-02,5.5757,3.45,4.22,29.52,54.36
2012-04-03,7.0512,2.99,3.77,30.4,40.52
2012-04-04,6.7102,3.19,4.16,30.88,40.19
2012-04-05,6.042,2.53,3.01,30.64,49.77
2012-04-06,6.4049,2.17,2.36,30.2,57.62
2012-04-07,5.3628,2.63,3.33,30.53,54.31
2012-04-08,5.9035,3.55,4.3,31.32,49.68
2012-04-09,6.4147,4.59,5.45,30.01,50.15
2012-04-10,5.5188,3.54,4.21,29.49,52.38
2012-04-11,5.8519,4.32,5.23,28.24,62.95
